Date Time,Temperature,Basel Relative Humidity,Basel Wind Speed [10 m]
20101220T0000,5.4805284,86,46.608578
20101220T0100,5.1905284,87,41.766216
20101220T0200,5.0905285,88,36.900005
20101220T0300,5.0505285,89,32.184822
20101220T0400,4.8505287,91,26.895847
20101220T0500,4.9605284,93,25.199806
20101220T0600,5.5605288,81,19.853504
20101220T0700,5.5605288,83,18.504736
20101220T0800,5.2305284,87,14.806185
20101220T0900,5.5205283,89,14.770192
20101220T1000,6.5705285,81,19.59987
20101220T1100,7.1705284,76,27.505074
20101220T1200,7.9005284,73,31.955788
20101220T1300,8.460529,71,34.364567
20101220T1400,8.590529,71,32.849403
20101220T1500,8.600529,71,33.124783
20101220T1600,7.3605285,78,31.59396
20101220T1700,7.9805284,76,24.423227
20101220T1800,7.8005285,76,25.279942
20101220T1900,7.7105284,78,19.949783
20101220T2000,7.6805286,80,20.624933
20101220T2100,7.8205285,78,22.112803
20101220T2200,7.7705283,77,25.95179
20101220T2300,7.0605288,79,24.404335
20101221T0000,6.6605287,80,23.298962
20101221T0100,6.5105286,80,21.386793
20101221T0200,6.1405287,81,19.59444
20101221T0300,6.1105285,81,19.034088
20101221T0400,6.4305286,80,20.51453
20101221T0500,7.1605287,78,22.393452
20101221T0600,1.9305286,86,6.675965
20101221T0700,1.3005286,91,6.828368
20101221T0800,0.59052867,95,6.5903726
20101221T0900,0.6305287,94,6.2191706
20101221T1000,1.2105286,94,7.1730385
20101221T1100,2.5805285,93,8.27128
20101221T1200,3.9205287,92,8.27128
20101221T1300,4.7805285,88,8.172013
20101221T1400,5.4305286,86,8.935328
20101221T1500,6.3605285,83,9.549613
20101221T1600,6.8005285,81,10.699203
20101221T1700,7.1105285,78,11.239428
20101221T1800,6.7405286,76,8.738569
20101221T1900,6.0905285,80,6.503653
20101221T2000,5.5905285,81,7.8666973
20101221T2100,5.3205285,80,7.8712068
20101221T2200,5.5005283,77,6.9468617
20101221T2300,5.0005283,83,4.652476
20101222T0000,4.7705283,88,6.8491225
20101222T0100,5.1905284,83,7.619226
20101222T0200,5.040529,88,9.201411
20101222T0300,5.0605288,89,13.583788
20101222T0400,5.2305284,88,15.629305
20101222T0500,5.2305284,85,15.305833
20101222T0600,3.8805285,93,6.579594
20101222T0700,4.1305285,92,10.9839525
20101222T0800,4.8005285,86,13.783465
20101222T0900,4.9805284,85,11.566178
20101222T1000,4.6105285,89,10.498323
20101222T1100,4.8505287,90,10.375929
20101222T1200,5.4305286,91,10.010403
20101222T1300,6.7005286,88,11.442802
20101222T1400,8.280529,83,12.523634
20101222T1500,9.930529,78,13.258586
20101222T1600,9.710529,78,13.607278
20101222T1700,9.230529,78,11.380612
20101222T1800,8.010529,84,11.476863
20101222T1900,6.7205286,88,10.375929
20101222T2000,5.8005285,91,10.14421
20101222T2100,6.4205284,87,9.65677
20101222T2200,6.5605288,86,8.955161
20101222T2300,6.5705285,86,8.891537
20101223T0000,7.6405287,80,10.555628
20101223T0100,7.5705285,81,8.787163
20101223T0200,6.790529,84,8.132838
20101223T0300,6.2705283,87,9.448753
20101223T0400,6.1105285,87,5.4919763
20101223T0500,5.8205285,88,7.36826
20101223T0600,3.3805285,96,0.9605189
20101223T0700,3.4005284,93,2.6372256
20101223T0800,3.8605285,90,2.742756
20101223T0900,3.7005286,91,1.332
20101223T1000,3.2405286,95,3.4734309
20101223T1100,4.8105288,91,1.7057923
20101223T1200,5.8705287,87,1.7870656
20101223T1300,5.7705283,91,3.7296
20101223T1400,6.3505287,89,3.118132
20101223T1500,7.8105288,85,1.9210378
20101223T1600,8.620529,85,2.5272923
20101223T1700,8.730529,86,4.1442113
20101223T1800,8.790529,82,4.743117
20101223T1900,7.7705283,85,3.1067312
20101223T2000,5.6505284,95,2.9784427
20101223T2100,4.9505286,96,5.1243067
20101223T2200,4.8105288,96,4.912173
20101223T2300,4.5005283,96,2.664
20101224T0000,4.4305286,96,2.664
20101224T0100,4.540529,96,2.6237357
20101224T0200,4.4805284,96,3.8142672
20101224T0300,4.4205284,96,3.118132
20101224T0400,4.3805285,96,3.700947
20101224T0500,4.3105288,96,4.4337797
20101224T0600,1.5805286,94,12.999119
20101224T0700,1.0405287,93,14.336182
20101224T0800,0.59052867,95,14.882679
20101224T0900,0.35052866,95,17.103626
20101224T1000,0.13052866,95,16.32882
20101224T1100,-0.069471344,95,14.066323
20101224T1200,-0.019471344,95,12.418355
20101224T1300,0.000528658,95,11.333747
20101224T1400,-0.10947134,95,10.9839525
20101224T1500,-0.12947133,95,10.662658
20101224T1600,-0.08947134,95,11.8240795
20101224T1700,-0.04947134,96,11.204646
20101224T1800,-0.24947134,96,15.372918
20101224T1900,-0.30947134,96,16.08359
20101224T2000,-0.50947136,95,17.608616
20101224T2100,-0.57947135,95,17.713095
20101224T2200,-0.88947135,94,21.07256
20101224T2300,-1.8094714,96,26.385706
20101225T0000,-2.6894715,95,28.516
20101225T0100,-3.2294714,95,27.717123
20101225T0200,-3.5894713,94,26.385706
20101225T0300,-3.7394714,94,25.06426
20101225T0400,-3.8694715,94,24.26581
20101225T0500,-3.9994717,94,22.986168
20101225T0600,-3.0994716,94,22.658098
20101225T0700,-3.0494714,93,22.006638
20101225T0800,-3.0594714,91,19.540035
20101225T0900,-3.0894713,92,16.943123
20101225T1000,-2.9594715,93,14.5937605
20101225T1100,-2.4494715,93,12.633653
20101225T1200,-2.1094716,83,11.380612
20101225T1300,-2.1594715,83,12.418355
20101225T1400,-2.0194714,82,17.057922
20101225T1500,-1.7894714,77,24.042505
20101225T1600,-2.6594715,91,26.699873
20101225T1700,-3.3594716,90,26.234652
20101225T1800,-3.6494715,90,23.09244
20101225T1900,-3.4794714,90,17.832888
20101225T2000,-3.3294713,90,15.701787
20101225T2100,-3.3594716,90,13.247877
20101225T2200,-3.6594715,89,12.0940895
20101225T2300,-5.5494714,94,11.191971
20101226T0000,-4.959471,93,7.743951
20101226T0100,-4.9794717,91,7.108438
20101226T0200,-5.7394714,94,8.360888
20101226T0300,-8.399471,94,8.365129
20101226T0400,-9.739471,93,6.5795946
20101226T0500,-9.729471,93,7.0078893
20101226T0600,-9.969471,92,4.13564
20101226T0700,-9.629471,92,3.8142676
20101226T0800,-10.139471,91,3.5039446
20101226T0900,-10.1994705,91,3.4632
20101226T1000,-9.659471,91,5.124306
20101226T1100,-8.689471,86,6.5795946
20101226T1200,-7.5594716,83,5.619714
20101226T1300,-5.9994717,75,5.7384315
20101226T1400,-4.4994717,82,4.161301
20101226T1500,-4.0494714,85,4.4097047
20101226T1600,-3.9994717,88,4.72062
20101226T1700,-4.1394715,82,4.295571
20101226T1800,-4.5294714,79,5.4919763
20101226T1900,-5.2294717,76,5.089565
20101226T2000,-6.3094716,78,4.802594
20101226T2100,-7.2294717,77,4.212154
20101226T2200,-7.6094713,70,4.5288
20101226T2300,-7.3994713,60,5.1725526
20101227T0000,-7.4194713,54,4.743117
20101227T0100,-7.5794716,52,5.089565
20101227T0200,-7.5894713,50,6.027944
20101227T0300,-7.5294714,49,6.448861
20101227T0400,-7.7194715,54,6.552573
20101227T0500,-8.149471,56,6.911014
20101227T0600,-7.6794715,72,5.394189
20101227T0700,-7.8494716,72,7.463956
20101227T0800,-8.429471,72,10.375929
20101227T0900,-8.489471,67,10.498323
20101227T1000,-7.9194713,77,10.498323
20101227T1100,-6.0694714,78,11.01299
20101227T1200,-2.7694714,71,15.608856
20101227T1300,-1.4094714,72,17.818953
20101227T1400,-0.7894713,68,18.04651
20101227T1500,-0.41947132,70,18.412462
20101227T1600,-0.14947134,74,21.016918
20101227T1700,-0.89947134,79,24.220434
20101227T1800,-2.5894713,83,20.519718
20101227T1900,-3.2594714,82,17.103626
20101227T2000,-3.6594715,81,16.357048
20101227T2100,-4.4094715,80,16.441435
20101227T2200,-4.0094714,75,15.894952
20101227T2300,-4.8094716,71,11.402418
20101228T0000,-3.8994715,78,10.575777
20101228T0100,-2.9494715,85,9.320193
20101228T0200,-2.6294715,88,8.339639
20101228T0300,-2.3994715,90,8.115368
20101228T0400,-2.1994715,91,7.5818768
20101228T0500,-1.3094714,91,7.1482625
20101228T0600,-1.9894713,89,11.305533
20101228T0700,-1.6394713,90,8.365129
20101228T0800,-1.4594713,89,7.9831147
20101228T0900,-1.3994713,90,7.1482625
20101228T1000,-0.69947135,87,8.578742
20101228T1100,0.110528655,91,8.360888
20101228T1200,0.50052863,96,6.6812778
20101228T1300,1.3405286,94,7.421045
20101228T1400,1.7605287,94,4.5366287
20101228T1500,1.4205287,98,6.791894
20101228T1600,1.4705287,96,7.4782047
20101228T1700,1.3805287,96,8.08909
20101228T1800,1.4305286,95,8.115368
20101228T1900,1.7505287,95,7.2713056
20101228T2000,2.1005285,96,6.503653
20101228T2100,2.2705286,99,8.360888
20101228T2200,2.1705287,99,8.787163
20101228T2300,2.2405286,100,8.935328
20101229T0000,2.0205286,100,7.90719
20101229T0100,2.8705285,96,7.2468634
20101229T0200,3.4605286,91,6.5795946
20101229T0300,3.3605285,92,5.7384315
20101229T0400,3.5705285,92,5.9568853
20101229T0500,3.8505285,93,5.9865956
20101229T0600,2.0205286,95,7.6285343
20101229T0700,1.8605287,97,8.360888
20101229T0800,1.9105287,96,7.8712068
20101229T0900,1.7805287,97,8.08909
20101229T1000,1.7305287,98,9.62733
20101229T1100,2.1205285,93,9.722688
20101229T1200,3.1805286,87,8.628235
20101229T1300,3.4405286,86,7.8395867
20101229T1400,3.6905286,86,6.443357
20101229T1500,3.9205287,86,5.8849683
20101229T1600,3.9505286,87,5.694981
20101229T1700,3.7705286,88,4.912173
20101229T1800,3.4405286,91,3.4734309
20101229T1900,3.2005286,95,2.7167575
20101229T2000,3.0605285,96,3.2189233
20101229T2100,2.8805285,96,4.057684
20101229T2200,2.6705287,95,3.8142676
20101229T2300,2.0605285,95,2.742756
20101230T0000,1.2205287,95,1.4346079
20101230T0100,0.87052864,93,0.9605189
20101230T0200,1.2305287,93,1.506986
20101230T0300,1.3505287,93,1.8837326
20101230T0400,1.2105286,94,2.6237357
20101230T0500,0.91052866,94,3.9333487
20101230T0600,0.15052865,97,4.4337797
20101230T0700,-0.38947132,94,2.8815567
20101230T0800,0.030528657,91,2.9304
20101230T0900,-0.93947136,92,4.9553266
20101230T1000,-0.35947132,92,5.9865956
20101230T1100,1.0205287,87,7.5207877
20101230T1200,2.3205285,81,12.974528
20101230T1300,2.2705286,80,13.505193
20101230T1400,2.6705287,79,11.967262
20101230T1500,3.1705287,79,11.501571
20101230T1600,3.4605286,81,10.084568
20101230T1700,3.2205286,84,8.466324
20101230T1800,2.4105287,94,6.1329885
20101230T1900,2.1005285,94,5.1725526
20101230T2000,2.0905285,94,3.996
20101230T2100,1.6705287,94,3.767465
20101230T2200,1.4505286,93,1.3583788
20101230T2300,1.6505287,92,1.5984001
20101231T0000,0.99052864,92,5.0615997
20101231T0100,0.31052867,91,8.102239
20101231T0200,-0.15947133,90,9.369556
20101231T0300,-0.30947134,90,9.266738
20101231T0400,-0.7494713,89,8.599398
20101231T0500,-1.0494714,89,7.4782047
20101231T0600,-2.1294715,96,2.664
20101231T0700,-1.7894714,98,1.506986
20101231T0800,-2.0894713,96,1.8837326
20101231T0900,-1.9694713,96,1.0656
20101231T1000,-1.1794714,94,1.0656
20101231T1100,0.000528658,76,3.1067312
20101231T1200,0.35052866,77,6.6812778
20101231T1300,1.1305287,77,8.599398
20101231T1400,2.1105285,74,8.599398
20101231T1500,2.7705286,74,7.4782047
20101231T1600,3.2005286,75,5.0545845
20101231T1700,2.9505286,78,3.7105224
20101231T1800,0.97052866,90,6.6600003
20101231T1900,-0.5394713,92,5.124306
20101231T2000,-1.1194713,94,3.6234312
20101231T2100,-1.6594714,94,3.767465
20101231T2200,-1.2794713,95,2.7167575
20101231T2300,-1.3794713,96,1.5533656
20110101T0000,-1.2594713,96,1.0983953
20110101T0100,-1.2394713,96,1.332
20110101T0200,-0.9894713,96,1.0983953
20110101T0300,-0.6694713,97,0.9605189
20110101T0400,-0.77947134,96,1.332
20110101T0500,-1.0594714,95,1.9210378
20110101T0600,-1.3594713,91,1.6204481
20110101T0700,-1.3294713,88,1.8648
20110101T0800,-1.2394713,86,1.191377
20110101T0900,-1.3294713,86,1.332
20110101T1000,-1.2594713,86,1.332
20110101T1100,-0.83947134,88,1.4346079
20110101T1200,0.24052864,88,1.8837326
20110101T1300,1.2705287,84,2.1312
20110101T1400,2.2705286,83,0.2664
20110101T1500,2.9605286,79,1.0983953
20110101T1600,3.1805286,80,2.5132127
20110101T1700,2.9705286,82,4.3038235
20110101T1800,2.0205286,84,5.1725526
20110101T1900,1.2905287,84,3.9333487
20110101T2000,0.42052865,88,3.700947
20110101T2100,-0.17947134,92,3.8142676
20110101T2200,-0.19947135,92,3.0374272
20110101T2300,0.09052865,93,3.3379824
20110102T0000,-0.10947134,94,6.1329885
20110102T0100,-0.059471346,91,6.823169
20110102T0200,-0.19947135,92,6.972355
20110102T0300,-0.48947132,94,6.66
20110102T0400,-0.4994713,94,7.093447
20110102T0500,-0.51947135,94,7.1581836
20110102T0600,-3.0394714,95,4.212154
20110102T0700,-2.3994715,94,4.066419
20110102T0800,-2.0194714,95,2.2916594
20110102T0900,-1.7994714,97,0.9605189
20110102T1000,-1.6894714,95,1.0656
20110102T1100,-0.11947135,80,0.84243083
20110102T1200,1.3505287,74,2.1477854
20110102T1300,3.2805285,68,0.9605189
20110102T1400,3.5005286,70,2.0806506
20110102T1500,2.3205285,74,5.2878885
20110102T1600,3.0105286,69,7.7256002
20110102T1700,3.2105286,69,9.802651
20110102T1800,1.8705287,82,8.673356
20110102T1900,0.34052867,89,5.466071
20110102T2000,-0.93947136,92,5.8668513
20110102T2100,-2.4094715,92,7.237064
20110102T2200,-3.4494715,96,5.1450386
20110102T2300,-3.7794714,95,3.3379824
20110103T0000,-4.0494714,93,2.8815567
20110103T0100,-3.9794717,90,2.028842
20110103T0200,-3.9594715,90,2.3976
20110103T0300,-3.9994717,87,3.554219
20110103T0400,-4.5694714,92,4.652476
20110103T0500,-4.8094716,95,4.652476
20110103T0600,-2.0494714,99,0.2664
20110103T0700,-2.0594714,97,0.5956885
20110103T0800,-2.4294715,96,1.506986
20110103T0900,-2.9794714,95,2.028842
20110103T1000,-2.8594716,93,2.4123545
20110103T1100,-1.1094713,76,1.332
20110103T1200,-0.46947134,74,2.1477854
20110103T1300,-0.65947133,77,4.802594
20110103T1400,0.31052867,74,5.394189
20110103T1500,1.3705287,72,5.1725526
20110103T1600,2.1305285,61,8.172013
20110103T1700,1.9305286,61,9.697106
20110103T1800,0.68052864,79,7.401894
20110103T1900,-0.7994713,83,10.290077
20110103T2000,-2.4494715,82,8.528962
20110103T2100,-2.6494715,91,4.1698194
20110103T2200,-3.0094714,90,3.0374272
20110103T2300,-3.0794713,78,3.4631999
20110104T0000,-3.4294715,82,3.1968002
20110104T0100,-3.4794714,83,2.4560864
20110104T0200,-3.3494716,85,2.4560866
20110104T0300,-3.1394715,93,2.4560866
20110104T0400,-2.8994715,94,2.8318708
20110104T0500,-2.5994716,90,3.996
20110104T0600,-3.0494714,94,3.8142676
20110104T0700,-3.0094714,94,4.13564
20110104T0800,-2.9994714,94,5.124306
20110104T0900,-3.0794713,93,5.701209
20110104T1000,-2.7694714,91,5.9865956
20110104T1100,-1.8994713,86,6.9468617
20110104T1200,-0.90947133,78,4.6600966
20110104T1300,-0.16947135,76,1.332
20110104T1400,0.38052866,75,0.9605189
20110104T1500,0.85052866,74,1.332
20110104T1600,1.0505286,74,0.3767465
20110104T1700,1.0005287,76,3.0374274
20110104T1800,0.45052865,82,3.4734309
20110104T1900,0.20052865,83,2.7167575
20110104T2000,-0.069471344,86,2.6237357
20110104T2100,-0.59947133,89,1.7057923
20110104T2200,-0.77947134,86,0.753493
20110104T2300,-0.9194713,91,3.207881
20110105T0000,-0.95947134,90,5.433515
20110105T0100,-1.4094714,94,5.897015
20110105T0200,-1.7894714,99,5.394189
20110105T0300,-2.0794713,98,6.487264
20110105T0400,-2.4294715,98,8.014169
20110105T0500,-2.2794714,94,8.710098
20110105T0600,-3.9494715,88,6.911014
20110105T0700,-4.1594715,87,7.2713056
20110105T0800,-4.3094716,88,7.401894
20110105T0900,-4.1294713,86,6.8075495
20110105T1000,-3.5794713,84,6.8075495
20110105T1100,-2.3894715,87,8.339639
20110105T1200,-0.14947134,82,10.738928
20110105T1300,1.8305286,80,12.038215
20110105T1400,3.6105285,77,7.780522
20110105T1500,5.0205283,71,7.463956
20110105T1600,5.5005283,71,9.623643
20110105T1700,4.7705283,74,9.827957
20110105T1800,3.3605285,71,9.448753
20110105T1900,0.91052866,85,10.028111
20110105T2000,1.3305286,84,10.403253
20110105T2100,2.2705286,77,10.444103
20110105T2200,0.5805287,84,11.529304
20110105T2300,-0.56947136,89,11.748815
20110106T0000,-1.3294713,93,12.709262
20110106T0100,-0.93947136,92,13.020938
20110106T0200,-0.45947134,94,13.481524
20110106T0300,-0.23947135,99,13.5261965
20110106T0400,0.33052868,97,13.226431
20110106T0500,0.48052865,96,9.0732565
20110106T0600,5.8105288,75,18.725855
20110106T0700,6.3405285,75,27.440495
20110106T0800,6.7505283,74,28.346262
20110106T0900,6.8705287,75,19.21407
20110106T1000,6.8505287,78,9.324
20110106T1100,7.7305284,75,11.615162
20110106T1200,8.660529,70,26.00506
20110106T1300,9.700529,70,32.992756
20110106T1400,10.570529,68,31.64895
20110106T1500,9.810529,70,27.54375
20110106T1600,10.420529,69,27.69151
20110106T1700,10.510529,70,32.04339
20110106T1800,10.070529,71,35.988655
20110106T1900,9.530529,74,36.570614
20110106T2000,9.650529,73,31.880188
20110106T2100,9.560529,75,26.953836
20110106T2200,9.940529,74,27.319967
20110106T2300,10.140529,74,25.267305
20110107T0000,11.110529,74,31.255203
20110107T0100,10.230529,77,22.455164
20110107T0200,10.430529,76,24.306719
20110107T0300,10.320529,77,22.27907
20110107T0400,9.770529,78,15.611131
20110107T0500,9.120529,81,10.555628
20110107T0600,9.110529,77,6.1963058
20110107T0700,9.890529,74,5.3611965
20110107T0800,10.870529,72,4.161301
20110107T0900,11.370529,72,5.3876066
20110107T1000,9.760529,81,6.66
20110107T1100,7.9605284,93,12.53213
20110107T1200,7.8105288,92,12.566062
20110107T1300,7.9405284,92,11.229953
20110107T1400,8.940529,90,9.236053
20110107T1500,12.430529,74,8.339639
20110107T1600,13.620529,64,11.703423
20110107T1700,13.370529,68,11.913771
20110107T1800,13.430529,68,17.143002
20110107T1900,13.410529,68,19.138203
20110107T2000,13.330529,69,17.544012
20110107T2100,13.140529,72,16.021694
20110107T2200,12.640529,75,10.951599
20110107T2300,12.970529,71,5.2339296
20110108T0000,12.970529,66,7.572511
20110108T0100,12.720529,63,7.237064
20110108T0200,12.670529,63,5.842608
20110108T0300,12.830529,60,5.1450386
20110108T0400,12.580529,63,5.4919763
20110108T0500,12.230529,64,5.9150395
20110108T0600,7.5705285,91,9.795408
20110108T0700,7.1505284,94,11.229953
20110108T0800,6.7005286,95,10.494943
20110108T0900,7.6105285,90,8.855547
20110108T1000,8.510529,85,7.947476
20110108T1100,9.580529,82,7.0331616
20110108T1200,12.430529,71,7.1928
20110108T1300,13.320529,71,10.010403
20110108T1400,14.560529,69,10.028111
20110108T1500,15.120529,68,9.486234
20110108T1600,14.580529,72,9.5644655
20110108T1700,13.430529,75,8.00974
20110108T1800,12.650529,72,7.4782047
20110108T1900,11.380529,73,7.835059
20110108T2000,10.310529,76,7.093447
20110108T2100,10.380529,73,7.7256002
20110108T2200,11.430529,69,7.766828
20110108T2300,10.810529,75,9.185971
20110109T0000,10.390529,75,11.389962
20110109T0100,10.500529,72,12.664511
20110109T0200,9.980529,70,10.669312
20110109T0300,9.750529,67,8.08909
20110109T0400,9.770529,63,7.992
20110109T0500,10.390529,54,5.328
20110109T0600,5.3805285,87,7.2468624
20110109T0700,4.790529,92,6.552573
20110109T0800,4.8605285,91,6.8075495
20110109T0900,5.2405286,89,7.5207877
20110109T1000,7.0005283,71,6.0865254
20110109T1100,8.920529,69,10.605932
20110109T1200,8.960529,76,10.234754
20110109T1300,9.990529,76,10.279727
20110109T1400,9.380529,82,9.0576
20110109T1500,9.040529,83,8.322602
20110109T1600,9.920529,80,6.911014
20110109T1700,9.980529,82,12.358204
20110109T1800,8.590529,86,4.1698194
20110109T1900,8.310529,88,4.270717
20110109T2000,7.5805287,97,3.5039446
20110109T2100,7.1805286,97,10.9742565
20110109T2200,3.3105285,90,16.800106
20110109T2300,2.8705285,92,16.93265
20110110T0000,2.5105286,94,14.557241
